Category,precision,recall,f1-score,support
Unknown-1064,23.75 ± 14.18,24.19 ± 14.23,23.78 ± 13.89,1980.00 ± 849.71
Unknown-1066,12.50 ± 25.00,8.33 ± 16.67,10.00 ± 20.00,250.00 ± 173.21
Unknown-1068,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 204.94
Unknown-1069,36.27 ± 14.63,37.66 ± 18.54,36.78 ± 16.14,1220.00 ± 580.52
Unknown-1070,10.00 ± 22.36,5.00 ± 11.18,6.67 ± 14.91,160.00 ± 151.66
Unknown-1072,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,760.00 ± 403.73
Unknown-1073,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 178.89
Unknown-1074,32.46 ± 10.82,29.25 ± 10.94,30.08 ± 9.61,1260.00 ± 350.71
Unknown-1076,4.00 ± 8.94,2.50 ± 5.59,3.08 ± 6.88,980.00 ± 1548.22
Unknown-1077,31.67 ± 32.49,23.33 ± 22.36,26.67 ± 26.25,500.00 ± 430.12
Unknown-1078,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-1079,10.00 ± 22.36,5.00 ± 11.18,6.67 ± 14.91,280.00 ± 130.38
Unknown-1080,18.40 ± 17.35,20.87 ± 19.94,19.51 ± 18.45,2040.00 ± 1244.19
Unknown-1081,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,480.00 ± 238.75
Unknown-1082,2.86 ± 6.39,6.67 ± 14.91,4.00 ± 8.94,140.00 ± 114.02
Unknown-1083,6.72 ± 6.20,7.89 ± 8.39,6.89 ± 6.40,660.00 ± 391.15
Unknown-1084,37.86 ± 39.25,36.08 ± 38.58,29.06 ± 22.21,620.00 ± 454.97
Unknown-1085,40.32 ± 23.85,27.49 ± 7.78,31.60 ± 11.77,1220.00 ± 589.07
Unknown-1086,30.06 ± 7.28,33.86 ± 10.72,31.22 ± 6.93,1760.00 ± 1001.50
Unknown-1087,18.33 ± 20.75,29.00 ± 41.29,17.71 ± 17.66,220.00 ± 216.79
Unknown-1089,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,33.33 ± 57.74
Unknown-1090,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,520.00 ± 356.37
Unknown-1091,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-1092,12.42 ± 8.20,28.67 ± 19.38,16.87 ± 11.07,1140.00 ± 1230.04
Unknown-1093,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,340.00 ± 181.66
Unknown-1094,54.43 ± 16.67,48.99 ± 15.69,50.66 ± 14.27,1900.00 ± 1065.36
Unknown-1095,22.06 ± 18.01,18.19 ± 11.45,19.50 ± 13.28,1040.00 ± 397.49
Unknown-1096,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 173.21
Unknown-1097,16.57 ± 22.71,20.33 ± 28.59,18.16 ± 25.08,880.00 ± 849.71
Unknown-1099,13.71 ± 16.34,15.00 ± 14.91,13.99 ± 15.10,600.00 ± 141.42
Unknown-1100,30.96 ± 13.78,29.84 ± 11.14,30.06 ± 12.62,1420.00 ± 828.85
Unknown-1101,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 254.95
Unknown-1102,28.00 ± 43.82,18.00 ± 24.90,21.33 ± 30.70,160.00 ± 207.36
Unknown-1103,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-1104,12.86 ± 21.67,40.00 ± 54.77,18.33 ± 29.11,420.00 ± 311.45
Unknown-1105,8.33 ± 11.91,8.07 ± 9.84,8.01 ± 10.53,1100.00 ± 863.13
Unknown-1106,5.33 ± 8.69,15.00 ± 22.36,6.80 ± 10.02,220.00 ± 130.38
Unknown-1107,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,520.00 ± 334.66
Unknown-1108,21.25 ± 12.93,29.22 ± 18.79,24.57 ± 15.26,1000.00 ± 815.48
Unknown-1110,44.76 ± 40.18,46.95 ± 38.95,44.86 ± 39.42,1200.00 ± 1767.77
Unknown-1111,32.95 ± 26.38,31.11 ± 22.34,31.10 ± 22.97,600.00 ± 254.95
Unknown-1112,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 187.08
Unknown-1116,17.27 ± 12.51,44.86 ± 39.51,24.39 ± 18.59,420.00 ± 216.79
Unknown-1117,37.38 ± 14.82,16.10 ± 7.51,22.21 ± 9.82,1560.00 ± 288.10
Unknown-1118,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 130.38
Unknown-1119,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-1120,24.88 ± 19.29,24.05 ± 13.89,22.68 ± 14.11,580.00 ± 311.45
Unknown-1121,25.00 ± 50.00,25.00 ± 50.00,25.00 ± 50.00,75.00 ± 50.00
Unknown-1122,18.25 ± 13.55,38.48 ± 39.65,23.26 ± 17.92,720.00 ± 449.44
Unknown-1123,23.00 ± 16.90,21.13 ± 12.96,20.71 ± 13.08,860.00 ± 527.26
Unknown-1124,17.52 ± 18.57,23.00 ± 22.80,18.16 ± 17.76,420.00 ± 249.00
Unknown-1125,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,640.00 ± 676.76
Unknown-1126,15.15 ± 14.35,20.08 ± 15.85,16.64 ± 14.60,1360.00 ± 838.45
Unknown-1127,29.00 ± 24.37,41.67 ± 30.05,33.28 ± 24.89,280.00 ± 109.54
Unknown-1128,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,340.00 ± 181.66
Unknown-1129,31.80 ± 19.54,60.56 ± 34.38,40.42 ± 22.54,480.00 ± 277.49
Unknown-1130,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,225.00 ± 150.00
Unknown-1132,33.43 ± 25.27,46.67 ± 36.13,33.14 ± 21.44,460.00 ± 219.09
Unknown-1133,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 204.94
Unknown-1134,22.86 ± 30.99,24.86 ± 28.35,22.86 ± 28.05,360.00 ± 240.83
Unknown-1136,36.42 ± 15.16,34.41 ± 14.75,35.03 ± 14.21,2480.00 ± 2006.74
Unknown-1138,30.83 ± 36.99,40.00 ± 41.83,27.87 ± 29.47,300.00 ± 200.00
Unknown-1139,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,660.00 ± 336.15
Unknown-1140,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 89.44
Unknown-1141,19.00 ± 20.74,22.89 ± 23.75,20.40 ± 21.47,480.00 ± 294.96
Unknown-1142,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 114.02
Unknown-1143,26.12 ± 15.18,26.93 ± 16.52,26.32 ± 15.56,2220.00 ± 1037.79
Unknown-1144,2.22 ± 4.97,4.00 ± 8.94,2.86 ± 6.39,440.00 ± 343.51
Unknown-1145,24.72 ± 23.58,13.56 ± 12.36,16.76 ± 15.23,700.00 ± 393.70
Unknown-1146,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 141.42
Unknown-1147,31.64 ± 16.78,31.33 ± 6.39,29.89 ± 9.30,480.00 ± 294.96
Unknown-1148,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 181.66
Unknown-1150,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 130.38
Unknown-1152,7.62 ± 10.57,12.57 ± 19.02,9.35 ± 13.32,940.00 ± 589.92
Unknown-1153,36.47 ± 9.73,44.92 ± 18.94,38.16 ± 9.63,880.00 ± 712.04
Unknown-1155,23.89 ± 24.81,26.94 ± 29.71,25.26 ± 26.99,1240.00 ± 798.75
Unknown-1156,6.29 ± 9.51,11.67 ± 16.24,8.07 ± 11.82,400.00 ± 300.00
Unknown-1157,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,380.00 ± 414.73
Unknown-1158,16.50 ± 20.59,40.00 ± 41.83,23.05 ± 27.41,200.00 ± 122.47
Unknown-1159,34.71 ± 28.79,38.67 ± 37.54,35.81 ± 31.81,420.00 ± 164.32
Unknown-1160,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 194.94
Unknown-1161,9.33 ± 13.62,10.45 ± 14.34,9.71 ± 13.64,940.00 ± 801.87
Unknown-1162,1.67 ± 3.73,3.64 ± 8.13,2.29 ± 5.11,360.00 ± 421.90
Unknown-1163,14.42 ± 15.16,14.61 ± 14.47,14.47 ± 14.73,1580.00 ± 1725.40
Unknown-1164,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 294.39
Unknown-1165,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-1166,2.50 ± 5.59,2.86 ± 6.39,2.67 ± 5.96,380.00 ± 258.84
Unknown-1167,0.00,0.00,0.00,100.00
Unknown-1168,28.11 ± 12.08,40.80 ± 20.34,32.92 ± 14.78,1320.00 ± 973.14
Unknown-1169,28.49 ± 24.09,40.44 ± 30.48,32.93 ± 26.43,560.00 ± 207.36
Unknown-1171,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 334.66
Unknown-1172,37.50 ± 47.87,37.50 ± 47.87,33.33 ± 38.49,150.00 ± 57.74
Unknown-1173,12.50 ± 12.50,19.44 ± 17.35,15.08 ± 14.35,366.67 ± 251.66
Unknown-1175,21.57 ± 18.83,19.00 ± 14.89,18.11 ± 12.86,700.00 ± 353.55
Unknown-1176,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 50.00
Unknown-1177,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,600.00 ± 812.40
Unknown-1178,22.08 ± 21.83,32.33 ± 27.48,25.60 ± 24.14,560.00 ± 279.28
Unknown-1179,23.33 ± 43.46,40.00 ± 54.77,25.71 ± 43.33,100.00 ± 70.71
Unknown-1180,2.00 ± 4.47,2.22 ± 4.97,2.11 ± 4.71,1060.00 ± 1277.89
Unknown-1182,0.11 ± 0.24,6.67 ± 14.91,0.21 ± 0.47,560.00 ± 151.66
Unknown-1183,1.48 ± 3.31,7.27 ± 16.26,2.46 ± 5.50,640.00 ± 450.56
Unknown-1185,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 334.66
Unknown-1187,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 509.90
Unknown-1188,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 83.67
Unknown-1189,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 141.42
Unknown-1190,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-1191,46.94 ± 11.04,67.85 ± 19.18,54.30 ± 10.13,920.00 ± 676.02
Unknown-1192,10.00 ± 22.36,3.33 ± 7.45,5.00 ± 11.18,540.00 ± 240.83
Unknown-1193,14.33 ± 9.69,20.83 ± 14.43,16.09 ± 10.68,420.00 ± 216.79
Unknown-1194,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 0.00
Unknown-1195,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 54.77
Unknown-1196,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 288.10
Unknown-1197,2.22 ± 4.97,10.00 ± 22.36,3.64 ± 8.13,320.00 ± 216.79
Unknown-1198,13.50 ± 18.67,11.45 ± 15.71,12.38 ± 17.04,520.00 ± 496.99
Unknown-1199,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,60.00 ± 89.44
Unknown-1200,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 95.74
Unknown-1201,17.03 ± 23.90,17.88 ± 24.77,17.43 ± 24.29,740.00 ± 1434.57
Unknown-1202,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,580.00 ± 420.71
Unknown-1203,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,33.33 ± 57.74
Unknown-1205,17.50 ± 17.78,32.00 ± 34.21,21.08 ± 20.79,520.00 ± 342.05
Unknown-1207,22.08 ± 21.23,20.83 ± 14.43,20.60 ± 16.64,400.00 ± 294.39
Unknown-1208,25.00 ± 43.30,11.33 ± 17.58,15.43 ± 24.88,500.00 ± 452.77
Unknown-1209,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,440.00 ± 313.05
Unknown-1211,15.82 ± 12.55,26.29 ± 21.27,17.81 ± 12.07,1460.00 ± 531.98
Unknown-1212,65.83 ± 12.29,83.93 ± 23.60,73.19 ± 15.51,550.00 ± 574.46
Unknown-1213,9.52 ± 14.68,10.00 ± 14.91,9.74 ± 14.77,860.00 ± 492.95
Unknown-1214,20.00 ± 44.72,20.00 ± 44.72,20.00 ± 44.72,120.00 ± 83.67
Unknown-1215,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,275.00 ± 170.78
Unknown-1216,2.00 ± 4.47,2.22 ± 4.97,2.11 ± 4.71,360.00 ± 320.94
Unknown-1217,4.67 ± 7.30,12.12 ± 16.74,6.36 ± 9.34,640.00 ± 421.90
Unknown-1218,25.38 ± 15.26,50.51 ± 39.48,31.75 ± 19.99,520.00 ± 449.44
Unknown-1220,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 277.49
Unknown-1221,25.40 ± 16.07,25.71 ± 17.75,24.74 ± 15.07,700.00 ± 360.56
Unknown-1222,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 200.00
Unknown-1223,4.32 ± 6.03,26.67 ± 43.46,7.30 ± 10.38,260.00 ± 230.22
Unknown-1224,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-1226,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 130.38
Unknown-1227,6.93 ± 10.45,11.11 ± 15.71,7.90 ± 11.04,660.00 ± 709.22
Unknown-1228,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 70.71
Unknown-1229,24.95 ± 6.09,28.21 ± 9.52,26.30 ± 7.27,2320.00 ± 258.84
Unknown-1230,27.88 ± 17.18,25.27 ± 15.77,25.93 ± 15.15,1840.00 ± 1110.41
Unknown-1231,22.10 ± 24.16,19.56 ± 19.84,20.67 ± 21.65,520.00 ± 258.84
Unknown-1232,5.00 ± 11.18,5.00 ± 11.18,5.00 ± 11.18,600.00 ± 565.69
Unknown-1233,21.33 ± 19.66,22.00 ± 28.44,19.74 ± 21.79,480.00 ± 327.11
Unknown-1234,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,275.00 ± 309.57
Unknown-1235,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 286.36
Unknown-1236,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 254.95
Unknown-1237,4.76 ± 9.52,3.57 ± 7.14,4.08 ± 8.16,1025.00 ± 1184.27
Unknown-1239,12.50 ± 25.00,12.50 ± 25.00,12.50 ± 25.00,75.00 ± 95.74
Unknown-1240,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,266.67 ± 288.68
Unknown-1241,29.05 ± 8.36,30.78 ± 14.05,29.15 ± 10.76,1700.00 ± 833.67
Unknown-1242,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-1243,9.00 ± 12.45,25.00 ± 43.30,12.44 ± 18.16,220.00 ± 130.38
Unknown-1244,20.87 ± 17.32,41.67 ± 37.27,27.56 ± 23.23,300.00 ± 223.61
Unknown-1245,17.17 ± 8.64,18.04 ± 10.18,17.37 ± 8.87,1240.00 ± 230.22
Unknown-1246,10.00 ± 13.69,13.33 ± 21.73,10.67 ± 15.35,380.00 ± 148.32
Unknown-1247,33.97 ± 13.43,32.11 ± 11.96,32.51 ± 11.65,2100.00 ± 552.27
Unknown-1248,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,550.00 ± 494.97
Unknown-1249,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 268.33
Unknown-1250,16.00 ± 21.91,18.00 ± 24.90,16.89 ± 23.18,480.00 ± 496.99
Unknown-1251,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 260.77
Unknown-1252,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 95.74
Unknown-1255,20.00 ± 27.39,28.57 ± 44.03,22.56 ± 31.74,380.00 ± 356.37
Unknown-1257,25.00 ± 25.00,23.67 ± 25.18,23.29 ± 23.40,280.00 ± 192.35
Unknown-1258,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 44.72
Unknown-1259,6.55 ± 7.25,7.14 ± 8.24,6.79 ± 7.69,3320.00 ± 1202.91
Unknown-1260,51.50 ± 17.05,49.25 ± 22.64,49.37 ± 18.72,2660.00 ± 1242.18
Unknown-1261,22.26 ± 13.09,23.14 ± 13.86,22.29 ± 13.21,1700.00 ± 509.90
Unknown-1262,34.76 ± 32.28,47.43 ± 45.87,40.00 ± 37.71,400.00 ± 200.00
Unknown-1263,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 89.44
Unknown-1264,29.64 ± 21.61,27.08 ± 20.83,28.26 ± 21.13,475.00 ± 275.38
Unknown-1265,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 130.38
Unknown-1267,18.00 ± 24.90,13.71 ± 19.21,15.56 ± 21.66,440.00 ± 181.66
Unknown-1269,7.86 ± 11.41,17.33 ± 28.91,10.61 ± 16.11,580.00 ± 311.45
Unknown-1270,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,275.00 ± 221.74
Unknown-1271,31.67 ± 20.75,29.24 ± 19.83,29.68 ± 18.85,440.00 ± 230.22
Unknown-1273,6.94 ± 10.11,12.38 ± 17.04,8.64 ± 12.07,660.00 ± 665.58
Unknown-1274,83.33 ± 28.87,66.67 ± 28.87,72.22 ± 25.46,566.67 ± 723.42
Unknown-1275,24.33 ± 27.43,23.10 ± 24.16,23.48 ± 25.45,500.00 ± 452.77
Unknown-1276,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 83.67
Unknown-1278,9.00 ± 12.45,20.00 ± 27.39,12.38 ± 17.04,160.00 ± 89.44
Unknown-1279,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-1281,53.97 ± 30.62,43.05 ± 23.87,41.87 ± 17.96,720.00 ± 164.32
Unknown-1282,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 81.65
Unknown-1283,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 148.32
Unknown-1284,5.00 ± 11.18,10.00 ± 22.36,6.67 ± 14.91,220.00 ± 192.35
Unknown-1285,9.52 ± 14.68,13.33 ± 18.26,10.67 ± 15.35,340.00 ± 89.44
Unknown-1287,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 286.36
Unknown-1288,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 83.67
Unknown-1289,55.50 ± 41.77,32.52 ± 13.70,38.30 ± 21.31,420.00 ± 192.35
Unknown-1290,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 50.00
Unknown-1291,35.00 ± 47.26,18.75 ± 23.94,21.11 ± 24.44,250.00 ± 173.21
Unknown-1292,4.00 ± 8.94,10.00 ± 22.36,5.71 ± 12.78,260.00 ± 313.05
Unknown-1293,9.33 ± 14.61,7.64 ± 10.48,8.08 ± 11.57,480.00 ± 363.32
Unknown-1294,47.06 ± 20.90,48.89 ± 14.37,47.61 ± 17.44,4620.00 ± 1772.57
Unknown-1295,39.50 ± 24.12,36.04 ± 22.09,37.11 ± 22.37,1260.00 ± 687.75
Unknown-1296,12.86 ± 21.67,10.00 ± 14.91,11.08 ± 17.49,240.00 ± 230.22
Unknown-1297,12.67 ± 17.38,9.13 ± 12.51,10.60 ± 14.52,1560.00 ± 890.51
Unknown-1298,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 125.83
Unknown-1299,33.33 ± 47.14,25.00 ± 28.87,26.67 ± 32.66,200.00 ± 163.30
Unknown-1301,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,340.00 ± 313.05
Unknown-1302,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 234.52
Unknown-1303,25.00 ± 20.62,30.00 ± 21.73,24.61 ± 19.19,380.00 ± 204.94
Unknown-1304,18.42 ± 25.23,17.37 ± 23.81,17.88 ± 24.49,980.00 ± 1267.68
Unknown-1305,7.50 ± 11.18,6.14 ± 8.64,6.30 ± 8.65,640.00 ± 336.15
Unknown-1306,15.67 ± 15.07,17.26 ± 17.28,16.31 ± 15.95,1100.00 ± 1111.31
Unknown-1307,9.17 ± 14.55,16.67 ± 23.57,11.64 ± 17.70,860.00 ± 1477.50
Unknown-1309,19.00 ± 20.74,40.00 ± 45.41,24.44 ± 26.01,220.00 ± 164.32
Unknown-1310,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-1311,18.09 ± 11.59,18.97 ± 13.16,18.12 ± 11.45,1220.00 ± 898.33
Unknown-1313,30.00 ± 41.08,17.30 ± 20.62,21.68 ± 27.29,600.00 ± 543.14
Unknown-1314,13.33 ± 16.33,20.83 ± 25.00,16.25 ± 19.74,175.00 ± 125.83
Unknown-1315,49.71 ± 30.84,36.74 ± 20.84,33.41 ± 18.93,2400.00 ± 1195.83
Unknown-1317,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,440.00 ± 541.29
Unknown-1318,17.67 ± 20.87,11.84 ± 12.86,14.12 ± 15.90,1000.00 ± 595.82
Unknown-1319,31.38 ± 27.52,36.19 ± 38.33,28.72 ± 20.80,560.00 ± 296.65
Unknown-1322,3.33 ± 7.45,20.00 ± 44.72,5.71 ± 12.78,180.00 ± 83.67
Unknown-1323,47.94 ± 23.38,48.76 ± 25.89,48.18 ± 24.72,7140.00 ± 10247.59
Unknown-1324,9.52 ± 14.68,6.67 ± 9.13,7.52 ± 10.58,560.00 ± 391.15
Unknown-1325,32.95 ± 25.15,44.71 ± 37.04,35.19 ± 23.65,900.00 ± 1461.16
Unknown-1327,32.54 ± 14.72,31.06 ± 15.59,31.73 ± 15.15,3240.00 ± 594.14
Unknown-1328,10.42 ± 15.17,9.08 ± 12.75,9.68 ± 13.80,1300.00 ± 578.79
Unknown-1329,16.34 ± 18.86,15.90 ± 17.68,16.04 ± 18.20,2940.00 ± 1527.42
Unknown-1330,2.86 ± 6.39,5.00 ± 11.18,3.64 ± 8.13,320.00 ± 83.67
Unknown-1331,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-1332,14.67 ± 20.22,10.71 ± 14.73,12.38 ± 17.04,500.00 ± 273.86
Unknown-1333,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 356.37
Unknown-1335,26.36 ± 19.06,21.98 ± 14.69,23.49 ± 15.51,1280.00 ± 491.93
Unknown-1337,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 304.96
Unknown-1338,41.31 ± 42.32,29.23 ± 26.73,33.07 ± 31.12,680.00 ± 465.83
Unknown-1339,5.18 ± 8.67,11.67 ± 16.24,6.44 ± 9.83,240.00 ± 114.02
Unknown-1340,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,33.33 ± 57.74
Unknown-1341,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 89.44
Unknown-1342,21.19 ± 27.52,23.33 ± 27.89,22.12 ± 27.61,360.00 ± 134.16
Unknown-1343,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 54.77
Unknown-1345,21.33 ± 30.70,15.71 ± 22.81,18.10 ± 26.17,640.00 ± 350.71
Unknown-1346,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 167.33
Unknown-1349,2.86 ± 6.39,2.22 ± 4.97,2.50 ± 5.59,720.00 ± 238.75
Unknown-1351,16.67 ± 23.57,15.00 ± 22.36,15.71 ± 22.81,280.00 ± 83.67
Unknown-1352,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-1353,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 151.66
Unknown-1354,54.95 ± 20.74,70.56 ± 20.24,57.21 ± 16.20,2360.00 ± 2393.32
Unknown-1355,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,350.00 ± 353.55
Unknown-1357,15.67 ± 20.87,27.86 ± 41.68,15.44 ± 16.89,420.00 ± 383.41
Unknown-1358,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 54.77
Unknown-1359,30.00 ± 44.72,26.67 ± 43.46,23.33 ± 32.49,180.00 ± 249.00
Unknown-1360,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-1362,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,780.00 ± 1310.34
Unknown-1364,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 95.74
Unknown-1366,17.22 ± 21.01,9.69 ± 9.88,11.47 ± 11.57,720.00 ± 402.49
Unknown-1367,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-1368,29.00 ± 32.86,26.23 ± 26.99,27.38 ± 29.56,620.00 ± 383.41
Unknown-1369,26.21 ± 15.37,25.26 ± 16.39,25.38 ± 15.26,1000.00 ± 509.90
Unknown-1370,11.67 ± 16.24,30.00 ± 44.72,16.00 ± 21.91,220.00 ± 164.32
Unknown-1371,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 54.77
Unknown-1372,23.67 ± 25.18,33.33 ± 35.84,26.32 ± 27.93,360.00 ± 54.77
Unknown-1373,0.00,0.00,0.00,100.00
Unknown-1374,3.57 ± 7.14,25.00 ± 50.00,6.25 ± 12.50,300.00 ± 163.30
Unknown-1375,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 70.71
Unknown-1377,33.89 ± 33.72,42.62 ± 34.21,36.33 ± 32.94,400.00 ± 258.20
Unknown-1378,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 125.83
Unknown-1379,23.33 ± 25.17,50.00 ± 50.00,31.75 ± 33.45,133.33 ± 57.74
Unknown-1380,44.23 ± 17.93,39.56 ± 12.88,41.26 ± 14.08,840.00 ± 350.71
Unknown-1381,37.05 ± 12.00,38.48 ± 14.61,36.19 ± 12.03,1040.00 ± 610.74
Unknown-1383,2.22 ± 4.97,10.00 ± 22.36,3.64 ± 8.13,180.00 ± 109.54
Unknown-1384,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 151.66
Unknown-1385,26.67 ± 25.28,34.00 ± 42.19,27.05 ± 28.30,360.00 ± 288.10
Unknown-1386,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 129.10
