Category,precision,recall,f1-score,support
Unknown-154,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-155,38.33 ± 18.64,44.45 ± 18.08,40.39 ± 16.45,980.00 ± 414.73
Unknown-156,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 150.00
Unknown-157,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 408.25
Unknown-158,16.10 ± 13.90,18.77 ± 15.37,16.47 ± 12.94,1280.00 ± 920.33
Unknown-160,10.23 ± 18.88,11.95 ± 22.95,11.01 ± 20.72,1560.00 ± 364.69
Unknown-161,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 194.94
Unknown-162,6.67 ± 14.91,4.00 ± 8.94,5.00 ± 11.18,200.00 ± 200.00
Unknown-163,5.00 ± 11.18,4.00 ± 8.94,4.44 ± 9.94,300.00 ± 212.13
Unknown-164,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 109.54
Unknown-166,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 44.72
Unknown-167,40.00 ± 54.77,30.00 ± 44.72,33.33 ± 47.14,240.00 ± 260.77
Unknown-169,7.33 ± 10.11,16.67 ± 23.57,10.00 ± 13.69,280.00 ± 148.32
Unknown-171,22.22 ± 15.62,43.73 ± 25.37,28.67 ± 18.70,580.00 ± 486.83
Unknown-172,14.05 ± 13.53,11.19 ± 10.96,12.41 ± 12.02,560.00 ± 207.36
Unknown-174,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 504.98
Unknown-175,4.00 ± 8.94,2.50 ± 5.59,3.08 ± 6.88,540.00 ± 498.00
Unknown-176,24.33 ± 21.27,22.52 ± 15.84,22.82 ± 18.06,420.00 ± 192.35
Unknown-177,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 89.44
Unknown-178,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 208.17
Unknown-179,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,640.00 ± 350.71
Unknown-180,37.28 ± 21.47,57.57 ± 30.78,41.02 ± 15.16,480.00 ± 192.35
Unknown-181,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,500.00 ± 353.55
Unknown-182,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,233.33 ± 230.94
Unknown-184,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 476.10
Unknown-186,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,266.67 ± 378.59
Unknown-191,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 114.02
Unknown-192,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 95.74
Unknown-193,5.00 ± 10.00,8.33 ± 16.67,6.25 ± 12.50,500.00 ± 216.02
Unknown-197,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,420.00 ± 216.79
Unknown-198,36.43 ± 18.91,36.29 ± 17.05,36.33 ± 17.99,2060.00 ± 2387.05
Unknown-199,7.74 ± 8.99,9.17 ± 10.67,8.39 ± 9.76,425.00 ± 221.74
Unknown-201,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 54.77
Unknown-202,21.21 ± 16.93,35.00 ± 25.28,24.10 ± 18.76,260.00 ± 114.02
Unknown-205,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 182.57
Unknown-206,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,275.00 ± 189.30
Unknown-209,40.56 ± 19.24,31.82 ± 14.38,35.13 ± 15.74,2140.00 ± 912.69
Unknown-210,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 167.33
Unknown-212,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-213,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 83.67
Unknown-214,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 81.65
Unknown-216,4.13 ± 7.22,20.00 ± 27.39,6.48 ± 10.84,120.00 ± 83.67
Unknown-219,23.50 ± 19.40,19.71 ± 11.89,20.87 ± 14.58,1180.00 ± 683.37
Unknown-221,26.10 ± 20.53,21.76 ± 15.27,23.61 ± 17.35,975.00 ± 809.84
Unknown-222,56.32 ± 17.02,67.85 ± 20.51,60.05 ± 14.94,980.00 ± 443.85
Unknown-223,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 254.95
Unknown-224,12.50 ± 8.22,37.58 ± 38.49,16.91 ± 10.76,560.00 ± 527.26
Unknown-225,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 212.13
Unknown-226,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-228,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-229,19.49 ± 16.24,25.71 ± 16.66,21.67 ± 16.50,480.00 ± 178.89
Unknown-230,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 95.74
Unknown-231,61.98 ± 7.81,65.09 ± 8.18,63.15 ± 6.42,3020.00 ± 1112.21
Unknown-232,53.25 ± 36.44,44.29 ± 25.09,46.90 ± 27.05,1720.00 ± 2084.95
Unknown-233,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-234,38.33 ± 36.31,34.02 ± 28.34,35.59 ± 31.34,1160.00 ± 931.67
Unknown-235,66.67 ± 57.74,66.67 ± 57.74,66.67 ± 57.74,133.33 ± 57.74
Unknown-236,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 89.44
Unknown-237,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-238,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 83.67
Unknown-239,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-240,15.87 ± 13.80,10.07 ± 7.74,11.91 ± 9.02,1325.00 ± 478.71
Unknown-241,32.29 ± 19.73,41.88 ± 14.69,32.87 ± 14.29,520.00 ± 383.41
Unknown-247,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 115.47
Unknown-248,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,350.00 ± 129.10
Unknown-249,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-250,13.33 ± 23.09,33.33 ± 57.74,19.05 ± 32.99,266.67 ± 305.51
Unknown-251,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,800.00 ± 1309.58
Unknown-252,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 50.00
Unknown-253,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 89.44
Unknown-254,50.00 ± 50.00,33.33 ± 42.49,35.71 ± 41.65,200.00 ± 234.52
Unknown-255,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-258,17.50 ± 23.63,33.33 ± 47.14,18.33 ± 21.34,125.00 ± 125.83
Unknown-259,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-260,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-261,33.33 ± 57.74,33.33 ± 57.74,33.33 ± 57.74,100.00 ± 100.00
Unknown-262,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,600.00 ± 216.02
Unknown-263,11.67 ± 16.24,25.00 ± 43.30,15.00 ± 22.36,260.00 ± 134.16
Unknown-264,33.42 ± 13.30,40.46 ± 23.22,35.42 ± 17.05,820.00 ± 506.95
Unknown-265,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-266,10.00 ± 22.36,5.00 ± 11.18,6.67 ± 14.91,280.00 ± 228.04
Unknown-267,66.74 ± 25.34,58.65 ± 16.77,58.51 ± 12.75,1180.00 ± 887.13
Unknown-270,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 115.47
Unknown-271,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 81.65
Unknown-274,6.25 ± 12.50,12.50 ± 25.00,8.33 ± 16.67,150.00 ± 129.10
Unknown-275,20.00 ± 44.72,5.00 ± 11.18,8.00 ± 17.89,420.00 ± 408.66
Unknown-276,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 89.44
Unknown-277,29.09 ± 26.62,33.83 ± 32.51,30.84 ± 28.52,380.00 ± 294.96
Unknown-278,25.00 ± 25.00,17.78 ± 16.78,20.74 ± 20.04,300.00 ± 200.00
Unknown-279,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-280,28.94 ± 18.51,40.67 ± 28.91,32.15 ± 19.22,300.00 ± 212.13
Unknown-282,35.00 ± 25.28,39.05 ± 36.79,31.71 ± 19.28,300.00 ± 244.95
Unknown-283,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 50.00
Unknown-284,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-285,3.64 ± 8.13,3.33 ± 7.45,3.48 ± 7.78,700.00 ± 360.56
Unknown-287,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-288,26.67 ± 22.61,36.31 ± 44.05,29.17 ± 28.46,425.00 ± 263.00
Unknown-289,25.00 ± 28.87,20.83 ± 25.00,22.50 ± 26.30,150.00 ± 129.10
Unknown-290,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 181.66
Unknown-292,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,425.00 ± 250.00
Unknown-293,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 178.89
Unknown-294,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 57.74
Unknown-295,22.22 ± 19.25,23.33 ± 25.17,21.67 ± 20.21,233.33 ± 251.66
Unknown-296,49.17 ± 22.31,44.60 ± 20.44,46.16 ± 21.01,720.00 ± 109.54
Unknown-297,0.00,0.00,0.00,100.00
Unknown-299,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,480.00 ± 178.89
Unknown-300,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,550.00 ± 351.19
Unknown-302,12.08 ± 11.12,12.30 ± 12.76,11.77 ± 11.09,1300.00 ± 578.79
Unknown-303,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-304,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 282.84
Unknown-305,27.94 ± 11.34,37.90 ± 9.37,31.61 ± 10.92,2240.00 ± 1297.30
Unknown-306,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 89.44
Unknown-307,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-308,33.71 ± 30.16,41.67 ± 41.94,35.88 ± 33.68,275.00 ± 250.00
Unknown-311,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 114.02
Unknown-312,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,225.00 ± 125.83
Unknown-313,38.06 ± 25.64,43.77 ± 27.59,40.27 ± 25.79,900.00 ± 1053.57
Unknown-314,33.93 ± 32.67,33.12 ± 28.39,33.33 ± 30.43,475.00 ± 250.00
Unknown-315,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 194.94
Unknown-318,31.25 ± 47.32,29.17 ± 47.87,30.00 ± 47.61,200.00 ± 282.84
Unknown-319,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 114.02
Unknown-320,41.43 ± 11.69,43.41 ± 32.11,40.72 ± 19.52,920.00 ± 311.45
Unknown-321,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,233.33 ± 251.66
Unknown-322,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-323,100.00 ± 0.00,100.00 ± 0.00,100.00 ± 0.00,100.00 ± 0.00
Unknown-324,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 95.74
Unknown-326,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 164.32
Unknown-327,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,460.00 ± 260.77
Unknown-330,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 192.35
Unknown-331,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 194.94
Unknown-332,4.00 ± 8.94,6.67 ± 14.91,5.00 ± 11.18,260.00 ± 207.36
Unknown-333,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,350.00 ± 450.92
Unknown-334,22.38 ± 21.93,24.67 ± 28.64,21.33 ± 21.18,480.00 ± 426.61
Unknown-338,22.00 ± 30.33,25.33 ± 34.77,23.43 ± 32.10,240.00 ± 181.66
Unknown-339,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-341,28.33 ± 24.01,31.00 ± 19.49,27.82 ± 18.12,340.00 ± 181.66
Unknown-342,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 208.17
Unknown-345,36.92 ± 21.93,38.79 ± 26.72,36.43 ± 22.56,740.00 ± 1215.73
Unknown-346,33.76 ± 17.29,38.60 ± 19.98,35.85 ± 18.54,800.00 ± 200.00
Unknown-348,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-349,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 367.42
Unknown-350,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-351,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-352,35.56 ± 10.60,35.75 ± 11.82,35.59 ± 11.13,2840.00 ± 817.31
Unknown-354,7.33 ± 10.11,10.00 ± 14.91,8.08 ± 11.16,340.00 ± 167.33
Unknown-355,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-356,13.33 ± 18.26,20.00 ± 27.39,16.00 ± 21.91,220.00 ± 148.32
Unknown-357,10.30 ± 15.09,11.67 ± 16.24,10.42 ± 14.38,420.00 ± 192.35
Unknown-358,2.50 ± 5.00,4.17 ± 8.33,3.12 ± 6.25,350.00 ± 173.21
Unknown-360,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 173.21
Unknown-362,23.28 ± 23.07,35.24 ± 41.05,27.47 ± 28.55,700.00 ± 1176.86
Unknown-363,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1100.00 ± 1048.81
Unknown-364,16.67 ± 23.57,14.67 ± 20.22,15.56 ± 21.66,360.00 ± 167.33
Unknown-365,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 191.49
Unknown-368,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 212.13
Unknown-371,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-373,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-374,6.25 ± 12.50,8.33 ± 16.67,7.14 ± 14.29,150.00 ± 129.10
Unknown-376,41.67 ± 44.10,45.83 ± 41.67,38.89 ± 33.33,200.00 ± 81.65
Unknown-377,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-378,2.50 ± 5.59,2.50 ± 5.59,2.50 ± 5.59,320.00 ± 277.49
Unknown-379,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 141.42
Unknown-380,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 95.74
Unknown-382,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-383,18.41 ± 14.32,18.93 ± 14.78,16.41 ± 9.64,760.00 ± 482.70
Unknown-386,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-387,0.00,0.00,0.00,100.00
Unknown-388,36.67 ± 36.13,26.50 ± 28.70,30.00 ± 31.30,320.00 ± 327.11
Unknown-389,20.00 ± 44.72,6.67 ± 14.91,10.00 ± 22.36,120.00 ± 130.38
Unknown-390,15.25 ± 9.62,33.17 ± 39.27,19.37 ± 14.83,620.00 ± 554.08
Unknown-391,52.90 ± 12.00,58.31 ± 24.26,54.59 ± 16.90,600.00 ± 412.31
Unknown-392,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 130.38
Unknown-393,36.67 ± 41.50,50.00 ± 50.00,36.67 ± 34.16,100.00 ± 70.71
Unknown-394,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-396,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-400,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,480.00 ± 526.31
Unknown-401,20.67 ± 13.82,20.97 ± 13.73,19.15 ± 10.77,760.00 ± 811.17
Unknown-402,22.12 ± 21.84,25.00 ± 26.52,23.14 ± 23.57,440.00 ± 350.71
Unknown-403,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 70.71
Unknown-404,0.00,0.00,0.00,100.00
Unknown-405,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-407,3.70 ± 6.42,33.33 ± 57.74,6.67 ± 11.55,166.67 ± 115.47
Unknown-411,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-413,0.00,0.00,0.00,100.00
Unknown-415,21.31 ± 15.02,29.58 ± 20.69,24.72 ± 17.32,660.00 ± 328.63
Unknown-416,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 129.10
Unknown-418,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 130.38
Unknown-420,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,266.67 ± 57.74
Unknown-421,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 282.84
Unknown-424,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 83.67
Unknown-427,28.16 ± 21.37,32.55 ± 25.35,29.98 ± 22.82,1100.00 ± 1266.89
Unknown-429,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 44.72
Unknown-431,50.00 ± 35.36,46.67 ± 36.13,44.67 ± 27.45,200.00 ± 70.71
Unknown-432,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-433,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,333.33 ± 57.74
Unknown-434,18.31 ± 21.04,20.42 ± 21.67,16.89 ± 17.04,460.00 ± 646.53
Unknown-436,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,25.00 ± 50.00
Unknown-437,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,225.00 ± 125.83
Unknown-440,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-441,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 57.74
Unknown-445,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 424.26
Unknown-446,50.00 ± 28.87,93.33 ± 14.91,62.22 ± 22.70,140.00 ± 89.44
Unknown-448,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 83.67
Unknown-449,66.67 ± 57.74,50.00 ± 50.00,55.56 ± 50.92,100.00 ± 100.00
Unknown-450,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 70.71
Unknown-451,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 115.47
Unknown-455,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 173.21
Unknown-456,27.78 ± 25.46,19.44 ± 26.79,18.10 ± 20.27,566.67 ± 550.76
Unknown-457,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 164.32
Unknown-459,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 44.72
Unknown-462,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-464,38.89 ± 53.58,19.44 ± 17.35,23.33 ± 25.17,233.33 ± 208.17
Unknown-465,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,20.00 ± 44.72
Unknown-466,46.00 ± 38.47,48.00 ± 29.50,45.49 ± 33.43,320.00 ± 164.32
Unknown-467,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-474,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,225.00 ± 189.30
Unknown-476,0.00,0.00,0.00,100.00
Unknown-480,11.11 ± 19.25,33.33 ± 57.74,16.67 ± 28.87,66.67 ± 57.74
Unknown-481,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-483,0.00,0.00,0.00,100.00
Unknown-485,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 100.00
Unknown-487,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,25.00 ± 50.00
Unknown-488,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,580.00 ± 426.61
Unknown-489,5.00 ± 10.00,25.00 ± 50.00,8.33 ± 16.67,300.00 ± 216.02
Unknown-491,15.00 ± 22.36,21.11 ± 44.17,10.00 ± 17.32,460.00 ± 753.66
Unknown-492,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 150.00
Unknown-496,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 500.00
Unknown-497,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-500,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 369.68
Unknown-501,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 173.21
Unknown-503,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 141.42
Unknown-506,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,340.00 ± 240.83
Unknown-507,40.00 ± 41.83,25.00 ± 27.64,28.10 ± 27.06,280.00 ± 83.67
Unknown-510,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,60.00 ± 54.77
Unknown-511,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-516,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-518,0.00,0.00,0.00,100.00
Unknown-520,28.57 ± 26.24,60.00 ± 54.77,38.67 ± 35.40,200.00 ± 70.71
Unknown-521,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-522,0.00,0.00,0.00,100.00
Unknown-525,40.00 ± 41.83,45.00 ± 51.23,34.67 ± 33.47,160.00 ± 134.16
Unknown-528,40.00 ± 41.83,60.00 ± 54.77,46.67 ± 44.72,80.00 ± 44.72
Unknown-529,53.89 ± 44.95,62.67 ± 44.37,49.43 ± 35.88,240.00 ± 194.94
Unknown-530,0.00,0.00,0.00,100.00
Unknown-531,21.43 ± 27.36,15.00 ± 17.53,16.78 ± 19.51,625.00 ± 618.47
Unknown-535,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 238.05
Unknown-536,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 50.00
Unknown-539,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-541,15.48 ± 17.98,25.00 ± 28.87,19.09 ± 22.09,250.00 ± 100.00
Unknown-542,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 141.42
Unknown-543,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-544,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 100.00
Unknown-545,15.62 ± 23.66,20.83 ± 25.00,17.05 ± 23.58,175.00 ± 95.74
Unknown-548,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-553,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 83.67
Unknown-559,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 191.49
Unknown-560,0.00,0.00,0.00,100.00
Unknown-561,32.50 ± 27.07,32.00 ± 21.68,29.00 ± 21.33,320.00 ± 164.32
Unknown-565,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 115.47
Unknown-569,0.00,0.00,0.00,100.00
Unknown-570,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 158.11
Unknown-571,5.00 ± 11.18,5.00 ± 11.18,5.00 ± 11.18,280.00 ± 109.54
Unknown-573,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 50.00
Unknown-575,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 173.21
Unknown-576,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 170.78
Unknown-581,52.69 ± 30.94,74.36 ± 42.26,61.13 ± 34.85,500.00 ± 514.78
Unknown-582,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-584,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 130.38
Unknown-585,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-586,0.00,0.00,0.00,200.00
Unknown-589,25.00 ± 50.00,25.00 ± 50.00,25.00 ± 50.00,75.00 ± 50.00
Unknown-591,30.67 ± 41.26,36.67 ± 41.50,28.33 ± 29.81,140.00 ± 114.02
Unknown-592,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 50.00
Unknown-598,0.00,0.00,0.00,100.00
Unknown-599,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,380.00 ± 739.59
Unknown-600,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 173.21
Unknown-605,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 95.74
Unknown-606,6.67 ± 14.91,3.33 ± 7.45,4.44 ± 9.94,180.00 ± 249.00
Unknown-609,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 191.49
Unknown-612,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 100.00
